Last: mdl.locTime.Y,Mean: mdl.climate.microclim.RsDif,Mean: mdl.climate.microclim.RsDir,Mean: mdl.climate.microclim.RsUp,Mean: mdl.climate.microclim.RthDw,Mean: mdl.climate.microclim.RthUp,Mean: mdl.climate.microclim.TaC,Sum: mdl.climate.microclim.Rain,Mean: mdl.climate.microclim.d,Sum: mdl.forest.ETR,Sum: mdl.forest.NEE,Mean: mdl.forest.Rnet,Mean: mdl.forest.H,Last: mdl.forest.treeStand.Age,Mean: mdl.forest.treeStand.LeafFall,Mean: mdl.forest.treeStand.SoilRootsWaterPotential,Sum: mdl.forest.treeStand.Rm,Sum: mdl.forest.treeStand.Rg,Mean: mdl.forest.treeStand.BranchSenescence,Mean: mdl.forest.treeStand.RootSenescence,Last: mdl.forest.treeStand.IStress,Last: mdl.forest.treeStand.treesCount,Last: mdl.forest.treeStand.DBHmean,Last: mdl.forest.treeStand.HEIGHTmean,Last: mdl.forest.treeStand.W,Last: mdl.forest.treeStand.Wa,Last: mdl.forest.treeStand.Wr,Last: mdl.forest.treeStand.Wstem,Last: mdl.forest.treeStand.WProducted,Mean: mdl.forest.treeStand.canopy.LAI,Mean: mdl.forest.treeStand.canopy.Rnet,Mean: mdl.forest.treeStand.canopy.H,Sum: mdl.forest.treeStand.canopy.Transpiration,Sum: mdl.forest.treeStand.canopy.Evaporation,Sum: mdl.forest.treeStand.canopy.Assimilation,Sum: mdl.forest.underStorey.Rm,Sum: mdl.forest.underStorey.Rg,Mean: mdl.forest.underStorey.foliage.LitterFall,Mean: mdl.forest.underStorey.roots.LitterFall,Mean: mdl.forest.underStorey.perennial.LitterFall,Max: mdl.forest.underStorey.canopy.LAI,Mean: mdl.forest.underStorey.canopy.Rnet,Mean: mdl.forest.underStorey.canopy.H,Sum: mdl.forest.underStorey.canopy.Transpiration,Sum: mdl.forest.underStorey.canopy.Evaporation,Sum: mdl.forest.underStorey.canopy.Assimilation,Mean: mdl.forest.soil.surface.Rnet,Mean: mdl.forest.soil.surface.H,Sum: mdl.forest.soil.surface.ETR,Mean: mdl.forest.soil.waterCycle.MoistureDeficit,Mean: mdl.forest.soil.waterCycle.RootLayerWaterPotential,Mean: mdl.forest.soil.carbonCycle.Ra,Mean: mdl.forest.soil.carbonCycle.Rh,Last: mdl.forest.soil.carbonCycle.HUM,Last: mdl.forest.soil.carbonCycle.BIO,Last: mdl.forest.soil.carbonCycle.DPM,Last: mdl.forest.soil.carbonCycle.RPM,Last: mdl.forest.soil.carbonCycle.HUM_age,Last: mdl.forest.soil.carbonCycle.BIO_age,Last: mdl.forest.soil.carbonCycle.DPM_age,Last: mdl.forest.soil.carbonCycle.RPM_age,Mean: mdl.manager.harvest_Wstem,Mean: mdl.manager.harvest_Wcrown,Mean: mdl.manager.harvest_Wstub,Mean: mdl.manager.harvest_Wtaproot,Mean: mdl.manager.harvest_Wneedles
1987, 29.0634, 0, 1.30702, 285.951, 301.802, -3.25, 0, 25.3009, 0.144447, -1.32111, 13.2131, 6.21748, 17, 0.00219698, 0, 0.707351, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.58449, 8.92233, 5.52787, 0.040542, 0.0568527, 2.78327, 0.00822911, 0, 0, 0, 8.47932E-05, 0, 0, 0, 0, 0, 0, 2.05478, 0.689611, 0.0470518, 0, 0, 0.00365801, 0.0311072, 7689.44, 586.454, 329.109, 531.11, 219.895, 37.8666, 4.85976, 11.7279, 0, 0, 0, 0, 0, 
1987, 44.5371, 47.5151, 3.47184, 256.513, 313.577, -1.65, 2, 135.887, 0.557065, -4.89364, 34.988, 15.1918, 17, 0.00219698, 0, 0.91798, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.57893, 29.4611, 15.0214, 0.362303, 0.09114, 6.67503, 0.0086526, 0, 0, 0, 0.000169336, 0, 0, 0, 0, 0, 0, 3.15708, 0.170379, 0.103622, 0, 0, 0.0037765, 0.035615, 7689.5, 586.423, 329.55, 532.268, 219.895, 37.866, 4.84757, 11.7092, 0, 0, 0, 0, 0, 
1987, 44.6791, 49.4408, 3.54094, 260.358, 316.581, -0.05, 0, 111.531, 0.909677, -4.42985, 37.8967, 7.51825, 17, 0.00219698, 0, 0.942423, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.57338, 31.145, 7.9257, 0.157713, 0.623416, 6.4328, 0.00900079, 0, 0, 0, 0.00203096, 0, 0, 0, 0, 0, 0, 3.29801, -0.407448, 0.128548, 0, 0, 0.00400614, 0.0438135, 7689.57, 586.384, 329.132, 533.001, 219.895, 37.8646, 4.84332, 11.6993, 0, 0, 0, 0, 0, 
1987, 44.3727, 53.2041, 3.64575, 266.064, 323.957, 1.65, 0, 225.905, 1.20407, -4.40162, 39.6836, 2.56081, 17, 0.00219698, 0, 1.09096, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.56782, 33.0065, 4.03241, 0.759782, 0.197066, 6.81754, 0.00972845, 0, 0, 0, 8.25081E-05, 0, 0, 0, 0, 0, 0, 5.63384, -1.47161, 0.247219, 0, 0, 0.00426473, 0.0548012, 7689.66, 586.335, 328.362, 533.726, 219.893, 37.8621, 4.83907, 11.6894, 0, 0, 0, 0, 0, 
1987, 50.6146, 26.0271, 3.10089, 277.056, 323.422, 1.1, 0, 94.2918, 0.419752, -3.57876, 30.2751, 12.2255, 17, 0.00219698, 0, 1.03546, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.56227, 22.7732, 11.8867, 0.308717, 0.00485086, 6.28544, 0.0101067, 0, 0, 0, 8.24256E-05, 0, 0, 0, 0, 0, 0, 3.39407, 0.338838, 0.106185, 0, 0, 0.00452307, 0.0692131, 7689.77, 586.28, 327.385, 534.445, 219.89, 37.859, 4.83482, 11.6796, 0, 0, 0, 0, 0, 
1987, 42.0265, 0.651609, 1.9254, 316.685, 339.066, 5.15, 1.5, 81.3663, 0.593899, -0.655106, 20.297, -2.57671, 17, 0.00219698, 0, 1.27762, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.55671, 12.9921, -2.75906, 0.047978, 0.462141, 3.82648, 0.011198, 0, 0, 0, 8.23432E-05, 0, 0, 0, 0, 0, 0, 2.58971, 0.182354, 0.08378, 0, 0, 0.0048594, 0.0784399, 7689.9, 586.206, 325.846, 535.149, 219.887, 37.854, 4.83055, 11.6698, 0, 0, 0, 0, 0, 
1987, 48.4379, 23.0184, 2.91977, 315.395, 363.456, 9.75, 0.5, 111.095, 0.621721, -1.47838, 23.3957, 0.406999, 17, 0.00219698, 0, 1.8528, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.55116, 17.95, 0.608029, 0.179025, 0.349835, 5.81075, 0.0131847, 0, 0, 0, 8.22608E-05, 0, 0, 0, 0, 0, 0, 2.44452, -0.201031, 0.092862, 0, 0, 0.00545785, 0.102766, 7690.1, 586.099, 323.288, 535.825, 219.88, 37.8459, 4.82627, 11.6601, 0, 0, 0, 0, 0, 
1987, 52.7763, 23.1374, 3.1214, 328.523, 373.101, 12.1, 0.5, 223.214, 1.26084, -0.579784, 31.3352, -9.28398, 17, 0.00219698, 0, 2.13064, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.5456, 24.365, -8.39946, 0.507068, 0.546088, 6.21897, 0.0152917, 0, 0, 0, 8.21786E-05, 0, 0, 0, 0, 0, 0, 5.02748, -0.884513, 0.20768, 0, 0, 0.00628767, 0.145552, 7690.35, 585.953, 319.603, 536.471, 219.87, 37.8342, 4.82194, 11.6503, 0, 0, 0, 0, 0, 
1987, 22.6426, 0, 1.03164, 337.476, 351.402, 8, 5, 153.337, 0.992824, 4.10455, 8.71714, -18.4469, 17, 0.00219698, 0, 1.55133, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.54005, 6.83902, -16.4606, 0.215131, 0.574007, 2.05006, 0.0154021, 0, 0, 0, 8.20964E-05, 0, 0, 0, 0, 0, 0, 3.85948, -1.98626, 0.203686, 0, 0, 0.00684253, 0.191162, 7690.61, 585.797, 315.773, 537.11, 219.86, 37.8222, 4.81755, 11.6406, 0, 0, 0, 0, 0, 
1987, 53.8, 26.1426, 3.27082, 297.732, 342.111, 5.75, 0, 254.141, 1.482, -0.406692, 35.5637, -6.75694, 17, 0.00219698, 0, 1.38812, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.53449, 28.3724, -4.73434, 0.784483, 0.336487, 6.53671, 0.0150105, 0, 0, 0, 8.20143E-05, 0, 0, 0, 0, 0, 0, 8.34051, -2.0226, 0.361031, 0, 0, 0.00681029, 0.196954, 7690.86, 585.643, 312.191, 537.756, 219.851, 37.8109, 4.81308, 11.6309, 0, 0, 0, 0, 0, 
1987, 54.7977, 21.6245, 3.17987, 313.568, 357.963, 8.65, 0, 238.368, 0.85857, -0.0690031, 32.0268, 1.43577, 17, 0.00219698, 0, 1.72984, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.52894, 23.478, 1.61116, 0.673631, 0.00267708, 6.32121, 0.0155774, 0, 0, 0, 8.19323E-05, 0, 0, 0, 0, 0, 0, 5.03464, -0.175392, 0.182263, 0, 0, 0.00685022, 0.187783, 7691.12, 585.475, 308.353, 538.392, 219.84, 37.799, 4.80854, 11.6213, 0, 0, 0, 0, 0, 
1987, 55.4664, 18.5936, 3.12042, 317.085, 359.882, 9, 0, 161.83, 0.693816, 0.356583, 31.2628, 3.36373, 17, 0.00219698, 0, 1.7458, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.52338, 22.8433, 3.41534, 0.518643, 0.000183885, 6.1771, 0.0160485, 0, 0, 0, 8.18503E-05, 0, 0, 0, 0, 0, 0, 4.95119, -0.0516026, 0.174988, 0, 0, 0.00708712, 0.198827, 7691.38, 585.292, 304.313, 539.021, 219.83, 37.7864, 4.80392, 11.6117, 0, 0, 0, 0, 0, 
1987, 14.7779, 0, 0.677834, 343.285, 357.787, 9.2, 22, 36.2623, 0.366481, 5.39323, 0.275848, -11.487, 17, 0.00219698, 0, 1.68519, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.51783, -0.106628, -10.7379, 0.00951324, 0.336058, 1.29139, 0.0164402, 0, 0, 0, 8.17685E-05, 0, 0, 0, 0, 0, 0, -0.150298, -0.749091, 0.0209099, 0, 0, 0.00730747, 0.207625, 7691.65, 585.098, 300.144, 539.644, 219.818, 37.7736, 4.79923, 11.6021, 0, 0, 0, 0, 0, 
1987, 28.4464, 0, 1.30699, 344.279, 361.986, 9.4, 1, 4.87012, 0.122078, 4.31303, 10.739, 5.28742, 17, 0.00219698, 0, 1.74645, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.51227, 6.84696, 4.64066, 1.39044E-22, 0.0768932, 2.5741, 0.0167373, 0, 0, 0, 8.16867E-05, 0, 0, 0, 0, 0, 0, 1.93994, 0.646759, 0.0451845, 0, 0, 0.00744942, 0.213498, 7691.93, 584.892, 295.88, 540.262, 219.807, 37.7605, 4.79444, 11.5925, 0, 0, 0, 0, 0, 
1987, 33.4865, 0, 1.54117, 337.211, 354.885, 7.95, 0, 21.5183, 0.322092, 3.8457, 15.8125, 4.50419, 17, 0.00219698, 0, 1.58544, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.50672, 11.2917, 3.79379, 0.00654573, 0.246819, 2.97799, 0.016501, 0, 0, 0, 8.1605E-05, 0, 0, 0, 0, 0, 0, 2.68176, 0.710406, 0.0687271, 0, 0, 0.0074709, 0.217573, 7692.19, 584.685, 291.797, 540.883, 219.796, 37.748, 4.78955, 11.583, 0, 0, 0, 0, 0, 
1987, 24.2293, 0, 1.11703, 326.226, 343.82, 5.65, 0, 0, 0.0136972, 4.19809, 6.63602, 5.20356, 17, 0.00219698, 0, 1.36177, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.50116, 4.78717, 4.78717, 0, 0, 2.21618, 0.0157029, 0, 0, 0, 8.15234E-05, 0, 0, 0, 0, 0, 0, 0.809657, 0.41639, 0.0136972, 0, 0, 0.00724877, 0.209866, 7692.43, 584.492, 288.19, 541.516, 219.786, 37.7371, 4.78458, 11.5735, 0, 0, 0, 0, 0, 
1987, 58.7764, 25.3943, 3.51161, 312.466, 355.884, 8.5, 1, 281.573, 1.44299, -0.543755, 40.7531, -4.53179, 17, 0.00219698, 0, 1.67037, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.49561, 32.0396, -4.23678, 0.652442, 0.562481, 6.81733, 0.0159235, 0, 0, 0, 8.14419E-05, 0, 0, 0, 0, 0, 0, 6.23035, -0.295002, 0.228065, 0, 0, 0.00710453, 0.191137, 7692.66, 584.287, 284.489, 542.145, 219.776, 37.726, 4.77953, 11.564, 0, 0, 0, 0, 0, 
1987, 25.627, 0, 1.18552, 347.096, 363.59, 9.95, 1, 21.6397, 0.282738, 4.32141, 9.13313, -1.67595, 17, 0.00219698, 0, 1.80701, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.49005, 5.12836, -1.72281, 0.00541255, 0.232213, 2.20251, 0.0165585, 0, 0, 0, 8.13605E-05, 0, 0, 0, 0, 0, 0, 1.33395, 0.0468641, 0.0451133, 0, 0, 0.00731616, 0.195848, 7692.91, 584.065, 280.541, 542.763, 219.766, 37.7141, 4.77439, 11.5546, 0, 0, 0, 0, 0, 
1987, 28.7674, 0, 1.33309, 354.187, 372.728, 11.4, 0, 0, 0.0251059, 4.5015, 10.2269, 5.88943, 17, 0.00219698, 0, 1.99639, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.4845, 5.39536, 5.39536, 0, 0, 2.48118, 0.017471, 0, 0, 0, 8.12791E-05, 0, 0, 0, 0, 0, 0, 1.21132, 0.49407, 0.0251059, 0, 0, 0.00766422, 0.207034, 7693.17, 583.817, 276.247, 543.369, 219.754, 37.7013, 4.76916, 11.5452, 0, 0, 0, 0, 0, 
1987, 50.9454, 31.5677, 3.36381, 332.751, 381.898, 14.65, 2, 384.105, 2.74152, 1.55808, 33.3665, -42.1114, 17, 0.00219698, 0, 2.4442, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.47894, 28.0477, -36.399, 0.853156, 1.3775, 6.25907, 0.0193429, 0, 0, 0, 8.11978E-05, 0, 0, 0, 0, 0, 0, 8.81409, -5.7124, 0.510867, 0, 0, 0.00816525, 0.223067, 7693.47, 583.524, 271.233, 543.949, 219.74, 37.6865, 4.76382, 11.5358, 0, 0, 0, 0, 0, 
1987, 61.5228, 16.5678, 3.38381, 323.864, 363.607, 9.9, 0, 349.976, 1.30273, 1.51815, 38.3478, -2.32884, 17, 0.00219698, 0, 1.82417, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.47339, 29.1458, -1.94877, 1.00223, 0.000332775, 6.39447, 0.0186944, 0, 0, 0, 8.11166E-05, 0, 0, 0, 0, 0, 0, 8.21042, -0.380071, 0.300166, 0, 0, 0.00847772, 0.252907, 7693.75, 583.232, 266.509, 544.535, 219.728, 37.6727, 4.75835, 11.5264, 0, 0, 0, 0, 0, 
1987, 28.0301, 0.210185, 1.31249, 329.893, 349.376, 7.25, 9.5, 75.3818, 0.530008, 4.90314, 8.75696, -7.04237, 17, 0.00219698, 0, 1.51711, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.46783, 7.60087, -6.73199, 0.0461682, 0.417048, 2.40833, 0.0175607, 0, 0, 0, 8.10355E-05, 0, 0, 0, 0, 0, 0, 1.60441, -0.310381, 0.0667913, 0, 0, 0.00812863, 0.2407, 7694, 582.962, 262.381, 545.137, 219.716, 37.6607, 4.75275, 11.5171, 0, 0, 0, 0, 0, 
1987, 60.206, 46.7419, 4.29158, 298.82, 350.896, 7.45, 0, 291.191, 1.90452, -1.23737, 54.8715, -2.42786, 17, 0.00219698, 0, 1.56935, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.46228, 42.3675, -0.836728, 0.99284, 0.478306, 8.00947, 0.0168599, 0, 0, 0, 8.09545E-05, 0, 0, 0, 0, 0, 0, 10.8254, -1.59113, 0.433371, 0, 0, 0.00774227, 0.216079, 7694.22, 582.702, 258.624, 545.748, 219.706, 37.6499, 4.74704, 11.5077, 0, 0, 0, 0, 0, 
1987, 33.9684, 0, 1.58513, 327.79, 344.32, 6, 4, 81.4305, 0.67526, 3.26664, 17.4384, -3.65104, 17, 0, 0, 1.42343, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.46228, 12.6046, -3.59388, 0.16396, 0.378049, 2.98723, 0.0160105, 0.00335409, 0, 0, 8.08735E-05, 0, 0, 0, 0, 0, 0, 3.76202, -0.0571601, 0.133251, 0, 0, 0.00753819, 0.200461, 7694.42, 582.46, 254.617, 546.021, 219.697, 37.6405, 4.74867, 11.5046, 0, 0, 0, 0, 0, 
1987, 60.3174, 4.21674, 2.94859, 337.679, 365.132, 10.8, 0, 259.616, 1.80934, 0.731346, 37.081, -18.5793, 17, 0, 0, 1.87259, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.46228, 22.3914, -14.5412, 0.759909, 0.49007, 5.54662, 0.0168593, 0.00352979, 0, 0, 8.07926E-05, 0, 0, 0, 0, 0, 0, 11.9665, -4.03807, 0.559361, 0, 0, 0.00759546, 0.182708, 7694.63, 582.191, 250.32, 546.282, 219.687, 37.6303, 4.75028, 11.5014, 0, 0, 0, 0, 0, 
1987, 58.913, 4.10668, 2.87887, 311.002, 341.008, 5, 1, 165.963, 0.952068, 0.501692, 33.0141, 4.08325, 17, 0, 0, 1.31444, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.46228, 25.2632, 3.48344, 0.465829, 0.27706, 5.49696, 0.0156973, 0.00371466, 0, 0, 8.07118E-05, 0, 0, 0, 0, 0, 0, 6.614, 0.599807, 0.209178, 0, 0, 0.00750717, 0.194367, 7694.81, 581.948, 246.593, 546.56, 219.679, 37.6219, 4.75187, 11.4982, 0, 0, 0, 0, 0, 
1987, 59.0289, 67.9686, 4.91127, 271.933, 334.406, 2.65, 0, 208.916, 1.13713, -3.45452, 64.5242, 24.6235, 17, 0, 0, 1.21816, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.46228, 51.2721, 23.5986, 0.629414, 0.259903, 8.76941, 0.0143669, 0.0039092, 0, 5.39723E-08, 8.06311E-05, 0, 0, 0, 0, 0, 0, 8.15664, 1.02494, 0.247812, 0, 0, 0.00696138, 0.169936, 7694.96, 581.739, 243.505, 546.859, 219.672, 37.6154, 4.75344, 11.4951, 0, 0, 0, 0, 0, 
1987, 68.2263, 28.8336, 4.10304, 279.668, 324.329, 1, 0, 202.359, 0.966256, -3.25062, 52.3987, 17.7008, 17, 0, 0, 1.05318, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.46228, 38.4589, 16.5721, 0.697798, 0.0187221, 7.73976, 0.0131241, 0.0041139, 0, 1.30996E-06, 8.05505E-05, 0, 0, 0, 0, 0, 0, 8.32447, 1.12865, 0.249735, 0, 0, 0.00640181, 0.142446, 7695.09, 581.562, 240.991, 547.177, 219.667, 37.6105, 4.75499, 11.4919, 0, 0, 0, 0, 0, 
1987, 68.069, 39.472, 4.43491, 271.315, 320.208, -0.0500001, 0, 161.23, 0.863358, -4.18385, 58.648, 26.0414, 17, 0, 0, 0.982661, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.46228, 43.5191, 24.2584, 0.628206, 0.000951902, 8.00867, 0.0120973, 0.00432929, 0, 1.6617E-06, 8.047E-05, 0, 0, 0, 0, 0, 0, 8.53679, 1.78301, 0.2342, 0, 0, 0.00592613, 0.117739, 7695.19, 581.413, 238.935, 547.512, 219.664, 37.607, 4.75652, 11.4888, 0, 0, 0, 0, 0, 
1987, 64.8123, 4.61736, 3.17193, 289.728, 318.716, 0.3, 0, 112.956, 0.591849, -2.71337, 40.4418, 16.6827, 17, 0, 0, 0.934902, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.46228, 26.4949, 14.5917, 0.388272, 6.22082E-05, 6.01938, 0.0114914, 0.00455593, 0, 2.02832E-06, 8.03895E-05, 0, 0, 0, 0, 0, 0, 7.97214, 2.09102, 0.203515, 0, 0, 0.00562069, 0.0981277, 7695.27, 581.279, 237.146, 547.855, 219.661, 37.6042, 4.75805, 11.4856, 0, 0, 0, 0, 0, 
1987, 48.6278, 0.00371594, 2.26933, 299.06, 318.803, 0.3, 0, 116.577, 0.460384, -1.42544, 28.8888, 10.969, 17, 0, 0, 0.926205, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.46228, 19.2768, 9.71408, 0.311416, 5.11474E-06, 4.44836, 0.0110821, 0.0047944, 0, 2.41063E-06, 8.03091E-05, 0, 0, 0, 0, 0, 0, 5.55998, 1.25488, 0.148963, 0, 0, 0.00541692, 0.0867017, 7695.35, 581.155, 235.529, 548.204, 219.659, 37.6019, 4.75956, 11.4825, 0, 0, 0, 0, 0, 
1987, 34.3852, 0, 1.60458, 305.768, 322.797, 1.2, 6.5, 47.1044, 0.201817, -0.33285, 17.3568, 7.15895, 17, 0, 0, 0.978134, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.46228, 11.3271, 6.39308, 0.101281, 0.0492868, 3.23296, 0.0109763, 0.00504531, 0, 2.8095E-06, 8.02288E-05, 0, 0, 0, 0, 0, 0, 2.24547, 0.765871, 0.0512485, 0, 0, 0.0053291, 0.0794147, 7695.43, 581.033, 233.958, 548.555, 219.656, 37.5998, 4.76106, 11.4793, 0, 0, 0, 0, 0, 
1987, 63.3754, 14.087, 3.41356, 292.187, 327.543, 2.5, 1, 90.6008, 1.19235, -3.43428, 42.1063, 2.97334, 17, 0, 0, 1.06129, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.46228, 30.0208, 2.25502, 0.120522, 0.82726, 6.37812, 0.0111584, 0.00530931, 0, 3.0741E-06, 8.01486E-05, 0, 0, 0, 0, 0, 0, 7.76831, 0.718316, 0.244566, 0, 0, 0.0053654, 0.0777539, 7695.51, 580.904, 232.313, 548.902, 219.654, 37.5975, 4.76257, 11.4762, 0, 0, 0, 0, 0, 
1987, 69.5573, 58.0054, 5.10232, 282.426, 338.758, 3.85, 0, 172.647, 1.135, -5.9377, 71.2306, 29.6136, 17, 0, 0, 1.24804, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.46228, 53.2612, 27.733, 0.67395, 0.153194, 9.15203, 0.0115715, 0.00558708, 0, 1.72523E-07, 8.00684E-05, 0, 0, 0, 0, 0, 0, 10.7306, 1.88065, 0.307852, 0, 0, 0.00550071, 0.0812139, 7695.6, 580.761, 230.507, 549.242, 219.651, 37.5947, 4.76405, 11.4731, 0, 0, 0, 0, 0, 
1987, 64.8279, 60.0866, 4.94724, 291.002, 350.819, 6.55, 0.5, 348.979, 1.5627, -5.40518, 65.0974, 12.2361, 17, 0, 0, 1.54175, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.46228, 49.4951, 11.8199, 0.976375, 0.275251, 9.10023, 0.0125211, 0.00587933, 0, 3.96803E-06, 7.99883E-05, 0, 0, 0, 0, 0, 0, 9.32325, 0.416173, 0.31107, 0, 0, 0.00578939, 0.088954, 7695.7, 580.589, 228.343, 549.568, 219.647, 37.591, 4.76553, 11.47, 0, 0, 0, 0, 0, 
1987, 31.0347, 0, 1.44823, 338.548, 352.869, 8.2, 2, 93.2401, 0.969428, 1.27194, 16.7137, -13.4525, 17, 0, 0, 1.55618, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.46228, 10.2902, -12.3504, 0.0989864, 0.687713, 2.82637, 0.013565, 0.00618682, 0, 0, 7.99083E-05, 0, 0, 0, 0, 0, 0, 4.13313, -1.10211, 0.182729, 0, 0, 0.00625817, 0.105099, 7695.82, 580.385, 225.777, 549.877, 219.642, 37.5862, 4.767, 11.4669, 0, 0, 0, 0, 0, 
1987, 65.7614, 35.3057, 4.19956, 328.365, 377.447, 13.15, 1, 454.233, 2.13804, -2.65746, 51.9853, -12.7015, 17, 0, 0, 2.2181, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.46228, 38.7092, -11.2793, 1.01595, 0.68107, 7.87344, 0.0158875, 0.00651031, 0, 0, 7.98284E-05, 0, 0, 0, 0, 0, 0, 11.1479, -1.42215, 0.441017, 0, 0, 0.00694316, 0.123978, 7695.97, 580.113, 222.402, 550.152, 219.635, 37.5793, 4.76846, 11.4638, 0, 0, 0, 0, 0, 
1987, 60.3633, 0.432745, 2.83075, 359.364, 381.967, 13.6, 0.5, 261.715, 1.4508, 1.1036, 38.1931, -6.33781, 17, 0, 0, 2.29734, 0, 0.165017, 0.257349, 0, 82, 22.1156, 11.5713, 11.7637, 9.81264, 1.95106, 6.66027, 0, 2.46228, 24.6001, -5.2337, 0.735815, 0.280697, 5.06234, 0.0175582, 0.00685066, 0, 0, 7.97486E-05, 0, 0, 0, 0, 0, 0, 11.2756, -1.10412, 0.43429, 0, 0, 0.00780305, 0.160175, 7696.14, 579.784, 218.41, 550.401, 219.625, 37.5708, 4.76989, 11.4607, 0, 0, 0, 0, 0, 
